[param : -s 0 -t 1 -c 1 -g 0.0125 -r 0.1 -d 3, ACC = 97.92, MSE = 0.0576, SCC = 0.9714539416893538]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 1 -d 3, ACC = 97.88, MSE = 0.0536, SCC = 0.9733743097238896]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 10 -d 3, ACC = 96.72, MSE = 0.0912, SCC = 0.9549348133778738]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 100 -d 3, ACC = 95.36, MSE = 0.1308, SCC = 0.9357404627582395]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 1000 -d 3, ACC = 95.0, MSE = 0.1412, SCC = 0.9307635535100904]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -1000 -d 3, ACC = 94.72, MSE = 0.1476, SCC = 0.9278554937041825]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -100 -d 3, ACC = 91.56, MSE = 0.2756, SCC = 0.8672729130932157]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -10 -d 3, ACC = 66.56, MSE = 1.3228, SCC = 0.44100931833697093]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -1 -d 3, ACC = 96.04, MSE = 0.124, SCC = 0.9389866708648195]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -0.1 -d 3, ACC = 97.44, MSE = 0.0708, SCC = 0.9648276156866211]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 0 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 0.1 -d 3, ACC = 97.52, MSE = 0.0656, SCC = 0.9673818895863366]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 1 -d 3, ACC = 97.84, MSE = 0.0576, SCC = 0.9713544931046653]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 10 -d 3, ACC = 97.68, MSE = 0.06, SCC = 0.970214573533481]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 100 -d 3, ACC = 96.72, MSE = 0.0912, SCC = 0.9549348133778738]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 1000 -d 3, ACC = 95.39999999999999, MSE = 0.1304, SCC = 0.9359458771694662]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -1000 -d 3, ACC = 91.56, MSE = 0.2732, SCC = 0.8682421166352201]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -100 -d 3, ACC = 64.4, MSE = 1.6172, SCC = 0.35063599430593656]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -10 -d 3, ACC = 96.04, MSE = 0.124, SCC = 0.9389866708648195]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -1 -d 3, ACC = 97.44, MSE = 0.0708, SCC = 0.9648276156866211]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 0 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 1 -d 3, ACC = 97.52, MSE = 0.0656, SCC = 0.9673818895863366]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 10 -d 3, ACC = 97.84, MSE = 0.0576, SCC = 0.9713544931046653]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 100 -d 3, ACC = 97.68, MSE = 0.06, SCC = 0.970214573533481]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 1000 -d 3, ACC = 96.67999999999999, MSE = 0.0928, SCC = 0.954157781151358]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -1000 -d 3, ACC = 64.48, MSE = 1.6644, SCC = 0.35000812369947404]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -100 -d 3, ACC = 96.04, MSE = 0.124, SCC = 0.9389866708648195]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -10 -d 3, ACC = 97.44, MSE = 0.0708, SCC = 0.9648276156866211]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 0 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 10 -d 3, ACC = 97.52, MSE = 0.0656, SCC = 0.9673818895863366]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 100 -d 3, ACC = 97.84, MSE = 0.0576, SCC = 0.9713544931046653]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 1000 -d 3, ACC = 97.68, MSE = 0.06, SCC = 0.970214573533481]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -1000 -d 3, ACC = 96.04, MSE = 0.124, SCC = 0.9389866708648195]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -100 -d 3, ACC = 97.44, MSE = 0.0708, SCC = 0.9648276156866211]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -10 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 0 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 0.1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 1 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 10 -d 3, ACC = 97.48, MSE = 0.0672, SCC = 0.9665999032660111]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 100 -d 3, ACC = 97.52, MSE = 0.0656, SCC = 0.9673818895863366]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 1000 -d 3, ACC = 97.84, MSE = 0.0576, SCC = 0.9713544931046653]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r -1000 -d 4, ACC = 0.36, MSE = 4.6148, SCC = 0.03169291554703492]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r -100 -d 4, ACC = 0.36, MSE = 4.612, SCC = 0.031247686496920505]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r -10 -d 4, ACC = 0.08, MSE = 3.9092, SCC = 0.01981102919522457]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r -1 -d 4, ACC = 0.12, MSE = 3.9128, SCC = 0.019165299992629174]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r -0.1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 0 -d 4, ACC = 86.83999999999999, MSE = 0.826, SCC = 0.652735637963545]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 0.1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6319435961960072]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6320120081943876]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 10 -d 4, ACC = 86.04, MSE = 0.5504, SCC = 0.7456809493008723]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 100 -d 4, ACC = 74.44, MSE = 0.67, SCC = 0.6662297406966583]
[param : -s 0 -t 1 -c 1 -g 1.25e-08 -r 1000 -d 4, ACC = 80.76, MSE = 1.1064, SCC = 0.5494724285298082]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r -1000 -d 4, ACC = 0.32, MSE = 4.238, SCC = 0.006924571825459798]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r -100 -d 4, ACC = 0.2, MSE = 4.382, SCC = 0.004480619500353801]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r -10 -d 4, ACC = 0.2, MSE = 4.2836, SCC = 0.0076231270432073105]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r -1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r -0.1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 0 -d 4, ACC = 73.0, MSE = 1.5556, SCC = 0.36835919688755864]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 0.1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6320120081943876]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6319435961960072]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 10 -d 4, ACC = 94.12, MSE = 0.2048, SCC = 0.9011343078962508]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 100 -d 4, ACC = 95.32000000000001, MSE = 0.154, SCC = 0.9247417368631581]
[param : -s 0 -t 1 -c 1 -g 1.25e-07 -r 1000 -d 4, ACC = 67.16, MSE = 0.994, SCC = 0.5284882425155135]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r -1000 -d 4, ACC = 0.2, MSE = 4.3156, SCC = 0.006230517755052741]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r -100 -d 4, ACC = 0.2, MSE = 4.2252, SCC = 0.008464668270299363]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r -10 -d 4, ACC = 0.2, MSE = 4.2524, SCC = 0.007646814004017578]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r -1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r -0.1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 0 -d 4, ACC = 23.72, MSE = 2.9168, SCC = 0.01948539937016891]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 0.1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6320120081943876]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 1 -d 4, ACC = 79.4, MSE = 0.824, SCC = 0.6320120081943876]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 10 -d 4, ACC = 95.56, MSE = 0.1412, SCC = 0.9308821266927853]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 100 -d 4, ACC = 94.36, MSE = 0.1808, SCC = 0.9117234409464609]
[param : -s 0 -t 1 -c 1 -g 1.25e-06 -r 1000 -d 4, ACC = 95.56, MSE = 0.1408, SCC = 0.9312012197401597]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r -1000 -d 4, ACC = 0.2, MSE = 4.224, SCC = 0.008591251572408606]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r -100 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r -10 -d 4, ACC = 0.2, MSE = 4.2312, SCC = 0.008207847646716783]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r -1 -d 4, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r -0.1 -d 4, ACC = 0.12, MSE = 3.9176, SCC = 0.0188037266931128]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 0 -d 4, ACC = 23.72, MSE = 2.9168, SCC = 0.01948539937016891]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 0.1 -d 4, ACC = 78.75999999999999, MSE = 0.8648, SCC = 0.6151798753877928]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 1 -d 4, ACC = 85.68, MSE = 0.5644, SCC = 0.7397403744847805]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 10 -d 4, ACC = 95.96000000000001, MSE = 0.1332, SCC = 0.934527969224299]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 100 -d 4, ACC = 95.12, MSE = 0.1368, SCC = 0.9328749736442912]
[param : -s 0 -t 1 -c 1 -g 1.25e-05 -r 1000 -d 4, ACC = 94.88, MSE = 0.1508, SCC = 0.926226210927672]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r -1000 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r -100 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r -10 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r -1 -d 4, ACC = 0.2, MSE = 4.2796, SCC = 0.007798390775825924]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r -0.1 -d 4, ACC = 0.12, MSE = 4.0296, SCC = 0.008572566035407474]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 0 -d 4, ACC = 23.72, MSE = 2.9168, SCC = 0.01948539937016891]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 0.1 -d 4, ACC = 73.16, MSE = 1.072, SCC = 0.5313604056459715]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 1 -d 4, ACC = 94.12, MSE = 0.2048, SCC = 0.9011343078962508]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 10 -d 4, ACC = 95.52000000000001, MSE = 0.1328, SCC = 0.9347974774719303]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 100 -d 4, ACC = 95.0, MSE = 0.1412, SCC = 0.9307635535100904]
[param : -s 0 -t 1 -c 1 -g 0.000125 -r 1000 -d 4, ACC = 95.12, MSE = 0.1368, SCC = 0.9328719594246232]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r -1000 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r -100 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r -10 -d 4, ACC = 0.2, MSE = 4.2232, SCC = 0.008638521092969875]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r -1 -d 4, ACC = 0.2, MSE = 4.2432, SCC = 0.008375068772452183]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r -0.1 -d 4, ACC = 2.08, MSE = 4.2464, SCC = 0.0032374469748166]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 0 -d 4, ACC = 23.72, MSE = 2.9168, SCC = 0.01948539937016891]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 0.1 -d 4, ACC = 46.52, MSE = 2.0268, SCC = 0.2826335093400814]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 1 -d 4, ACC = 96.0, MSE = 0.1296, SCC = 0.936505314516882]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 10 -d 4, ACC = 95.56, MSE = 0.1232, SCC = 0.9394236473578508]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 100 -d 4, ACC = 95.0, MSE = 0.1412, SCC = 0.9307635535100904]
[param : -s 0 -t 1 -c 1 -g 0.00125 -r 1000 -d 4, ACC = 94.96, MSE = 0.1428, SCC = 0.9299788237447032]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r -1000 -d 4, ACC = 0.2, MSE = 4.2284, SCC = 0.008302568963327046]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r -100 -d 4, ACC = 0.2, MSE = 4.2232, SCC = 0.008638521092969875]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r -10 -d 4, ACC = 0.2, MSE = 4.2132, SCC = 0.009504674655398735]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r -1 -d 4, ACC = 1.32, MSE = 4.1072, SCC = 0.0003315289343600912]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r -0.1 -d 4, ACC = 92.60000000000001, MSE = 0.2828, SCC = 0.8661235986900345]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 0 -d 4, ACC = 96.0, MSE = 0.134, SCC = 0.9345744537130575]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 0.1 -d 4, ACC = 97.6, MSE = 0.078, SCC = 0.9614055187119391]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 1 -d 4, ACC = 98.0, MSE = 0.0544, SCC = 0.9729542534353967]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 10 -d 4, ACC = 97.11999999999999, MSE = 0.0816, SCC = 0.9595771020547134]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 100 -d 4, ACC = 95.56, MSE = 0.1232, SCC = 0.9394236473578508]
[param : -s 0 -t 1 -c 1 -g 0.0125 -r 1000 -d 4, ACC = 95.0, MSE = 0.1412, SCC = 0.9307635535100904]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -1000 -d 4, ACC = 0.2, MSE = 4.2232, SCC = 0.008638521092969875]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -100 -d 4, ACC = 0.2, MSE = 4.2132, SCC = 0.009504674655398735]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -10 -d 4, ACC = 1.32, MSE = 4.106, SCC = 0.0003531413063731891]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -1 -d 4, ACC = 94.52000000000001, MSE = 0.2132, SCC = 0.8975693351968276]
[param : -s 0 -t 1 -c 1 -g 0.125 -r -0.1 -d 4, ACC = 96.36, MSE = 0.1212, SCC = 0.9403519497422071]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 0 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 0.1 -d 4, ACC = 96.56, MSE = 0.1156, SCC = 0.9431298466561716]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 1 -d 4, ACC = 97.68, MSE = 0.0592, SCC = 0.9705903863500182]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 10 -d 4, ACC = 97.96000000000001, MSE = 0.0548, SCC = 0.9727604807378335]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 100 -d 4, ACC = 97.11999999999999, MSE = 0.0816, SCC = 0.9595771020547134]
[param : -s 0 -t 1 -c 1 -g 0.125 -r 1000 -d 4, ACC = 95.56, MSE = 0.1232, SCC = 0.9394236473578508]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -1000 -d 4, ACC = 0.2, MSE = 4.2132, SCC = 0.009504674655398735]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -100 -d 4, ACC = 1.32, MSE = 4.106, SCC = 0.0003531413063731891]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -10 -d 4, ACC = 94.52000000000001, MSE = 0.2132, SCC = 0.8975693351968276]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -1 -d 4, ACC = 96.36, MSE = 0.1212, SCC = 0.9403519497422071]
[param : -s 0 -t 1 -c 1 -g 1.25 -r -0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 0 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 1 -d 4, ACC = 96.56, MSE = 0.1156, SCC = 0.9431298466561716]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 10 -d 4, ACC = 97.68, MSE = 0.0592, SCC = 0.9705903863500182]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 100 -d 4, ACC = 97.96000000000001, MSE = 0.0548, SCC = 0.9727604807378335]
[param : -s 0 -t 1 -c 1 -g 1.25 -r 1000 -d 4, ACC = 97.11999999999999, MSE = 0.0816, SCC = 0.9595771020547134]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -1000 -d 4, ACC = 1.32, MSE = 4.106, SCC = 0.0003531413063731891]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -100 -d 4, ACC = 94.52000000000001, MSE = 0.2132, SCC = 0.8975693351968276]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -10 -d 4, ACC = 96.36, MSE = 0.1212, SCC = 0.9403519497422071]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 12.5 -r -0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 0 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 10 -d 4, ACC = 96.56, MSE = 0.1156, SCC = 0.9431298466561716]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 100 -d 4, ACC = 97.68, MSE = 0.0592, SCC = 0.9705903863500182]
[param : -s 0 -t 1 -c 1 -g 12.5 -r 1000 -d 4, ACC = 97.96000000000001, MSE = 0.0548, SCC = 0.9727604807378335]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -1000 -d 4, ACC = 94.52000000000001, MSE = 0.2132, SCC = 0.8975693351968276]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -100 -d 4, ACC = 96.36, MSE = 0.1212, SCC = 0.9403519497422071]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -10 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r -0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 0 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 0.1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 1 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 10 -d 4, ACC = 96.36, MSE = 0.1284, SCC = 0.9368650541730066]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 100 -d 4, ACC = 96.56, MSE = 0.1156, SCC = 0.9431298466561716]
[param : -s 0 -t 1 -c 1 -g 125.0 -r 1000 -d 4, ACC = 97.68, MSE = 0.0592, SCC = 0.9705903863500182]

Polynomial Based Kernel Analysis

degree = 2
0.36 0.36 0.08 0.12 0.12 46.6 79.4 79.44 81.88 82.04 80.76 
0.28 0.08 0.12 0.12 0.12 46.6 79.4 79.4 79.4 85.36 89.4 
0.2 0.16 0.12 0.12 0.12 46.6 79.4 79.4 79.96 92.84 93.64 
0.2 0.2 0.16 0.12 0.12 46.6 79.24 79.96 92.88 95.24 95.92 
0.2 0.2 0.2 0.16 0.12 46.6 78.08 92.84 95.24 95.88 95.8 
0.2 0.2 0.2 0.2 0.84 87.88 93.52 95.32 95.96 95.76 95.0 
0.2 0.2 0.2 0.92 97.4 97.56 97.8 97.44 96.32 95.12 95.0 
0.2 0.2 0.92 96.72 97.72 97.68 97.72 97.8 97.36 96.16 95.16 
0.2 0.92 96.48 97.72 97.68 97.68 97.68 97.72 97.8 97.36 96.16 
0.92 96.48 97.72 97.68 97.68 97.68 97.68 97.68 97.72 97.8 97.36 
96.48 97.72 97.68 97.68 97.68 97.68 97.68 97.68 97.68 97.72 97.8 

degree = 3
80.76 86.76 79.52 79.4 79.4 29.2 79.4 79.44 79.52 86.76 80.76 
77.36 95.16 82.28 79.4 79.44 28.88 79.4 79.4 82.28 95.16 77.36 
94.72 96.08 93.72 79.44 79.44 28.88 79.4 79.4 93.72 96.08 94.4 
94.96 95.6 95.52 82.28 79.64 28.88 79.0 82.28 95.52 95.6 94.96 
95.16 95.0 96.08 93.68 82.08 28.88 75.36 93.8 96.08 94.96 95.16 
94.96 95.0 95.32 95.2 78.6 34.2 86.76 95.76 95.72 95.0 95.0 
95.0 94.72 91.92 68.48 95.92 97.6 97.92 97.88 96.72 95.36 95.0 
94.72 91.56 66.56 96.04 97.44 97.48 97.52 97.84 97.68 96.72 95.4 
91.56 64.4 96.04 97.44 97.48 97.48 97.48 97.52 97.84 97.68 96.68 
64.48 96.04 97.44 97.48 97.48 97.48 97.48 97.48 97.52 97.84 97.68 
96.04 97.44 97.48 97.48 97.48 97.48 97.48 97.48 97.48 97.52 97.84 

degree = 4
0.36 0.36 0.08 0.12 0.12 86.84 79.4 79.4 86.04 74.44 80.76 
0.32 0.2 0.2 0.12 0.12 73.0 79.4 79.4 94.12 95.32 67.16 
0.2 0.2 0.2 0.12 0.12 23.72 79.4 79.4 95.56 94.36 95.56 
0.2 0.2 0.2 0.12 0.12 23.72 78.76 85.68 95.96 95.12 94.88 
0.2 0.2 0.2 0.2 0.12 23.72 73.16 94.12 95.52 95.0 95.12 
0.2 0.2 0.2 0.2 2.08 23.72 46.52 96.0 95.56 95.0 94.96 
0.2 0.2 0.2 1.32 92.6 96.0 97.6 98.0 97.12 95.56 95.0 
0.2 0.2 1.32 94.52 96.36 96.36 96.56 97.68 97.96 97.12 95.56 
0.2 1.32 94.52 96.36 96.36 96.36 96.36 96.56 97.68 97.96 97.12 
1.32 94.52 96.36 96.36 96.36 96.36 96.36 96.36 96.56 97.68 97.96 
94.52 96.36 96.36 96.36 96.36 96.36 96.36 96.36 96.36 96.56 97.68 

[param : -s 0 -t 1 -c 0.1 -g 1.25e-08 -r -1000 -d 2, ACC = 0.36, MSE = 4.6148, SCC = 0.03169291554703492]
[param : -s 0 -t 1 -c 0.1 -g 1.25e-08 -r -100 -d 2, ACC = 0.36, MSE = 4.6148, SCC = 0.03169291554703492]
[param : -s 0 -t 1 -c 0.1 -g 1.25e-08 -r -10 -d 2, ACC = 0.08, MSE = 3.8536, SCC = 0.02520610862326329]
[param : -s 0 -t 1 -c 0.1 -g 1.25e-08 -r -1 -d 2, ACC = 0.12, MSE = 3.9092, SCC = 0.019536600225222037]
[param : -s 0 -t 1 -c 0.1 -g 1.25e-08 -r -0.1 -d 2, ACC = 0.12, MSE = 3.9124, SCC = 0.019327519432505602]
